epoch,train_loss,train_acc,val_loss,val_acc
0,0.5997455086972978,0.6840,0.5416562181931955,0.7593
1,0.49806827361936923,0.8076,0.515795992480384,0.7836
2,0.45178878196963557,0.8569,0.5290431954242565,0.7674
3,0.42251968990873406,0.8861,0.4981802083827831,0.8056
4,0.3937289204310488,0.9184,0.4964785697283568,0.8125
5,0.3806660638915168,0.9301,0.49960477153460187,0.8021
6,0.36909905131216403,0.9444,0.4928915721398813,0.8113
7,0.3496562675745399,0.9643,0.47603066983046355,0.8264
8,0.341704411915055,0.9724,0.46902658762755217,0.8356
9,0.3376146634971654,0.9764,0.4713559283150567,0.8345
10,0.33498429148285475,0.9795,0.4688134016814055,0.8368
11,0.33309812512662673,0.9812,0.47139004204008317,0.8310
12,0.33297897075061444,0.9809,0.4693645018118399,0.8333
13,0.3315331085964485,0.9829,0.4677530118712672,0.8391
14,0.33005266305473113,0.9839,0.46822124388482833,0.8333
15,0.3296419208248456,0.9844,0.4681316150559319,0.8333
16,0.32949316115291033,0.9847,0.4679211135263796,0.8322
17,0.3292836472392082,0.9847,0.46820855140686035,0.8356
18,0.32958146433035534,0.9844,0.4668274797775127,0.8380
19,0.32930282061850585,0.9851,0.4695539441373613,0.8345
20,0.3292035162448883,0.9844,0.46817971379668627,0.8345
21,0.3288480167587598,0.9852,0.4696576551154808,0.8356
22,0.32935891383224064,0.9850,0.4690645624090124,0.8368
23,0.3287326536244816,0.9854,0.46905198362138534,0.8380
24,0.3282683847679032,0.9855,0.4690613724567272,0.8380
25,0.3286135696150638,0.9852,0.4682214889261458,0.8414
26,0.3285507068589882,0.9852,0.46784289015663993,0.8380
27,0.32833867409714945,0.9860,0.4690885742505391,0.8403
28,0.32878469123884485,0.9854,0.46721578306621975,0.8368
29,0.3291088309552934,0.9845,0.468666222360399,0.8414
Early stopping
Training complete in 1m 19s
Test Acc: 0.8067
