epoch,train_loss,train_acc,val_loss,val_acc
0,0.6546674271424612,0.6244,0.7044109260594403,0.5093
1,0.5990027796339106,0.6924,0.5726551987506725,0.7292
2,0.5643238347989542,0.7422,0.5902303567639103,0.7060
3,0.5337185677554872,0.7705,0.5440179793922989,0.7407
4,0.5112322276389157,0.8006,0.5094895108982369,0.8009
5,0.5018534560998281,0.8134,0.501264457349424,0.8171
6,0.49037785331408185,0.8278,0.5146013586609451,0.7894
7,0.4726557041759844,0.8438,0.5054110001634669,0.8056
8,0.4627602768165094,0.8573,0.49757113721635604,0.8056
9,0.4556277190093641,0.8689,0.49611506086808665,0.8148
10,0.45344684300599275,0.8715,0.49953288943679247,0.8102
11,0.4498762008216646,0.8796,0.49699857499864364,0.8009
12,0.44736877359725813,0.8799,0.49921793628621985,0.8102
13,0.4460233521682245,0.8828,0.49639075332217747,0.8171
14,0.4359702131262532,0.8984,0.49556418259938556,0.8079
15,0.43979270645865687,0.8915,0.4961876251079418,0.8125
16,0.43926998917703275,0.8912,0.49541791280110675,0.8171
17,0.4373340043756697,0.8932,0.4955318801932865,0.8194
18,0.4393516298797395,0.8912,0.4957290192445119,0.8102
19,0.440822571516037,0.8900,0.4972425070073869,0.8171
20,0.4366685510785491,0.8955,0.49540641793498286,0.8171
21,0.43510591983795166,0.8964,0.49378239666974105,0.8125
22,0.4383352652744011,0.8915,0.4958051752161097,0.8171
23,0.440106980226658,0.8903,0.49595170219739276,0.8171
24,0.43853257320545336,0.8915,0.4948119454913669,0.8125
25,0.4380078944895003,0.8889,0.4958523291128653,0.8171
26,0.43898830314477283,0.8927,0.49619237802646776,0.8102
27,0.4400041815307405,0.8892,0.4945466860576912,0.8148
28,0.44063877286734404,0.8895,0.49546230611977754,0.8125
29,0.4366639068833104,0.8979,0.4942585903185385,0.8125
30,0.43737011264871667,0.8987,0.4952976648454313,0.8125
31,0.434755958892681,0.8973,0.4946374562051561,0.8102
32,0.43914742988568767,0.8898,0.4949377146032121,0.8079
33,0.43928758248134897,0.8915,0.49546337127685547,0.8125
34,0.43766306064746996,0.8889,0.49808436080261514,0.8079
Early stopping
Training complete in 1m 41s
Test Acc: 0.8171
