epoch,train_loss,train_acc,val_loss,val_acc
0,0.6089749761201717,0.6798,0.6034105398036815,0.6933
1,0.5197476104453758,0.7817,0.529148953932303,0.7801
2,0.44974861652762804,0.8578,0.5625011700171011,0.7431
3,0.411600400728208,0.8997,0.49183258083131576,0.8137
4,0.4029078734693704,0.9086,0.4843008805204321,0.8183
5,0.3853647879980229,0.9248,0.4889827149885672,0.8160
6,0.3658475770994469,0.9463,0.50001902712716,0.7986
7,0.34478997383956556,0.9701,0.48845535958254777,0.8079
8,0.33990153201200346,0.9738,0.4846535523732503,0.8194
9,0.3378030254885002,0.9761,0.48385744403909753,0.8194
10,0.33478607678854905,0.9792,0.48367834753460354,0.8148
11,0.33347803243884333,0.9806,0.48517610408641676,0.8160
12,0.3326162800744728,0.9819,0.4810756599461591,0.8241
13,0.3302648274434937,0.9844,0.48037770611268504,0.8275
14,0.32906008704944895,0.9850,0.48255301625640307,0.8218
15,0.3297925906048881,0.9848,0.4826259712378184,0.8264
16,0.3292386857447801,0.9848,0.4789813182972096,0.8333
17,0.32954599018450137,0.9839,0.48728072422522084,0.8194
18,0.3290894544786877,0.9851,0.48070768736026903,0.8264
19,0.3292031086705349,0.9848,0.48275800987526224,0.8287
20,0.329641230404377,0.9844,0.4811551868915558,0.8264
21,0.32906678650114274,0.9847,0.48309448251017817,0.8252
22,0.3286853603742741,0.9854,0.48292755639111556,0.8229
23,0.3286706970797645,0.9854,0.4846549817809352,0.8171
24,0.3286762668026818,0.9854,0.48353777329126996,0.8183
25,0.32912498712539673,0.9851,0.482552084657881,0.8252
26,0.32841329414535453,0.9860,0.48209122927100573,0.8264
Early stopping
Training complete in 1m 1s
Test Acc: 0.8333
