epoch,train_loss,train_acc,val_loss,val_acc
0,0.6595679004987081,0.6219,0.7045992851257324,0.4917
1,0.585197659333547,0.7469,0.7008244315783183,0.4917
2,0.5298729519049327,0.8063,0.6429736336072286,0.6917
3,0.5004285722970963,0.8354,0.5632840434710185,0.7500
4,0.47571748693784077,0.8677,0.48800883690516156,0.8083
5,0.45993197957674664,0.8719,0.524871559937795,0.7917
6,0.4410963048537572,0.8938,0.4771923005580902,0.8583
7,0.42022919058799746,0.9187,0.4513047973314921,0.9167
8,0.41227534612019856,0.9365,0.45030402541160586,0.9000
9,0.4082112858692805,0.9365,0.45054081877072655,0.8917
10,0.4057810922463735,0.9417,0.44759377439816794,0.8917
11,0.40187777280807496,0.9490,0.45047308405240377,0.8917
12,0.3955852488676707,0.9542,0.4442213217417399,0.9000
13,0.39201630353927613,0.9542,0.44678711096445717,0.8917
14,0.388802303870519,0.9615,0.446574475367864,0.9000
15,0.3924197832743327,0.9490,0.4466718335946401,0.8917
16,0.394216588139534,0.9583,0.4460353990395864,0.9000
17,0.3957840313514074,0.9552,0.4484524309635162,0.8917
18,0.3880123605330785,0.9594,0.447838427623113,0.8917
19,0.3925388326247533,0.9479,0.44521472652753197,0.9000
20,0.39414394795894625,0.9531,0.44464659293492637,0.9000
21,0.39093337853749593,0.9573,0.445334267616272,0.9000
22,0.39238758385181427,0.9573,0.4459273179372152,0.9000
23,0.3933233171701431,0.9542,0.4443505863348643,0.9000
24,0.3918346295754115,0.9531,0.44240387082099913,0.9000
25,0.3892043222983678,0.9583,0.4455193181832631,0.9000
26,0.38864133059978484,0.9563,0.44633883237838745,0.8917
27,0.39370760520299275,0.9563,0.444847438732783,0.9000
28,0.39135537544886273,0.9604,0.4482747256755829,0.8917
29,0.3974366972843806,0.9490,0.44553791681925453,0.9000
30,0.3899659643570582,0.9615,0.4452531615893046,0.9000
31,0.39529801309108736,0.9521,0.4460208078225454,0.9000
32,0.38762653768062594,0.9656,0.44567601680755614,0.9000
33,0.38071421086788176,0.9719,0.4463050683339437,0.9000
34,0.3918112377325694,0.9552,0.4459418773651123,0.9000
Early stopping
Training complete in 29m 37s
Test Acc: 0.8167
