epoch,train_loss,train_acc,val_loss,val_acc
0,0.6202528518107202,0.6748,0.5450245495195742,0.7500
1,0.5611249895559417,0.7387,0.5987205372916328,0.7083
2,0.5490139811127274,0.7474,0.5577604174613953,0.7384
3,0.5259101923417162,0.7746,0.5870131938545792,0.7130
4,0.5202379207368251,0.7801,0.6281240074722855,0.6759
5,0.5064734606831162,0.7975,0.504092741895605,0.8032
6,0.5012665308184094,0.8056,0.5090588287070945,0.7894
7,0.4724392341794791,0.8333,0.48468877540694344,0.8241
8,0.45835046139028335,0.8475,0.48215334945254856,0.8194
9,0.4482721526313711,0.8594,0.48011092124161897,0.8102
10,0.4396105466617478,0.8698,0.46867730220158893,0.8380
11,0.4331165099585498,0.8782,0.47211436209855256,0.8287
12,0.43279967843382444,0.8773,0.46604893384156404,0.8380
13,0.42102019985516864,0.8895,0.46920962576512937,0.8310
14,0.4083027627181124,0.9031,0.46348713283185605,0.8380
15,0.40832804640134174,0.9034,0.46135994019331755,0.8426
16,0.4089795712519575,0.9031,0.4617097521269763,0.8426
17,0.40574598339972673,0.9077,0.4597153906468992,0.8426
18,0.40387346705904714,0.9080,0.4612834288014306,0.8472
19,0.4056390951629038,0.9060,0.4582636610225395,0.8519
20,0.4045650776889589,0.9065,0.45640100814678053,0.8472
21,0.4037307307676033,0.9062,0.4572116489763613,0.8449
22,0.39885184858684186,0.9123,0.4584468227845651,0.8472
23,0.3953878186919071,0.9181,0.45752977221100416,0.8449
24,0.39613437597398404,0.9178,0.4558488130569458,0.8519
25,0.4024339516957601,0.9112,0.4591509147926613,0.8472
26,0.3993524094974553,0.9117,0.458516467500616,0.8495
27,0.3994904063917972,0.9109,0.4596103937537582,0.8449
28,0.39796803891658783,0.9146,0.4587535184842569,0.8449
29,0.39488326095872456,0.9172,0.4601848324139913,0.8472
30,0.39894004938779054,0.9129,0.4567548522242793,0.8472
31,0.398751813504431,0.9126,0.4581890304883321,0.8542
32,0.3989969748589728,0.9123,0.45869908178294144,0.8403
33,0.3990370694685865,0.9126,0.45569460480301466,0.8495
34,0.3961109182348958,0.9158,0.45718407741299383,0.8449
35,0.4003278952505853,0.9117,0.4557377740188881,0.8449
36,0.3980383249344649,0.9135,0.45694376362694633,0.8472
37,0.4023541126538206,0.9074,0.45753051726906385,0.8495
38,0.3997142008609242,0.9115,0.45573541190889144,0.8565
39,0.3976453123269258,0.9141,0.4559014704492357,0.8519
40,0.3967009437856851,0.9164,0.45865626688356753,0.8495
41,0.4002068818167404,0.9091,0.4570715868914569,0.8472
42,0.3952460680846815,0.9161,0.4577905778531675,0.8449
43,0.40114800411242024,0.9103,0.459929946396086,0.8449
44,0.39987698997612353,0.9112,0.4586095191814281,0.8449
45,0.39810440799704305,0.9138,0.45650363741097627,0.8426
46,0.396612251246417,0.9138,0.4579929643207126,0.8519
47,0.3972183154137046,0.9152,0.4613042010201348,0.8380
Early stopping
Training complete in 2m 39s
Test Acc: 0.8889
