epoch,train_loss,train_acc,val_loss,val_acc
0,0.6795219580332438,0.5594,0.6760712345441182,0.7333
1,0.6280966202418009,0.6365,0.6769920349121094,0.7333
2,0.5778293093045552,0.7729,0.6751045902570089,0.7333
3,0.5192464629809062,0.8688,0.6859388669331868,0.7333
4,0.4839981595675151,0.8875,0.6834840416908264,0.7333
5,0.4572883903980255,0.9177,0.6530556360880534,0.7333
6,0.43910446961720784,0.9260,0.6242595950762431,0.7667
7,0.41803983847300213,0.9562,0.4680600702762604,0.9417
8,0.40507378180821735,0.9656,0.4425768832365672,0.9250
9,0.4012758155663808,0.9688,0.43952200810114544,0.9250
10,0.3998701572418213,0.9729,0.43318139513333637,0.9333
11,0.3922165075937907,0.9688,0.435512508948644,0.9250
12,0.3916228135426839,0.9781,0.4318914473056793,0.9333
13,0.3888641516367594,0.9750,0.42977680762608844,0.9250
14,0.3823182145754496,0.9854,0.4286421755949656,0.9167
15,0.38638129035631813,0.9812,0.42968477805455524,0.9167
16,0.3853524744510651,0.9823,0.4303574740886688,0.9167
17,0.3855054140090942,0.9792,0.430047070980072,0.9167
18,0.3868894596894582,0.9771,0.4290950814882914,0.9167
19,0.38271883328755696,0.9833,0.42988473971684776,0.9167
20,0.3815125743548075,0.9854,0.42856310804684955,0.9250
21,0.38366152048110963,0.9802,0.43031883041063945,0.9167
22,0.3845350424448649,0.9802,0.4281071424484253,0.9167
23,0.38722925186157225,0.9771,0.4280107895533244,0.9167
24,0.3849003473917643,0.9771,0.4292561630407969,0.9167
25,0.3861312985420227,0.9781,0.42785142262776693,0.9167
26,0.3818071663379669,0.9885,0.4291643182436625,0.9167
27,0.38338645696640017,0.9854,0.4287755250930786,0.9167
28,0.38384204506874087,0.9844,0.4294766147931417,0.9167
29,0.386509515841802,0.9792,0.4281426767508189,0.9167
30,0.3871411164601644,0.9781,0.42947912017504375,0.9167
31,0.3832236488660177,0.9865,0.42751229405403135,0.9167
32,0.38133997321128843,0.9865,0.42903971672058105,0.9167
33,0.38445337216059366,0.9781,0.4292718787988027,0.9167
34,0.38249847292900085,0.9844,0.42889396150906883,0.9167
35,0.3860746184984843,0.9792,0.42883535027503966,0.9167
36,0.3846916417280833,0.9802,0.428393413623174,0.9167
37,0.38323219418525695,0.9875,0.4277625620365143,0.9167
38,0.3812097171942393,0.9844,0.42794217467308043,0.9167
39,0.38212640086809796,0.9833,0.4281472305456797,0.9167
40,0.385430238644282,0.9833,0.4284328321615855,0.9167
41,0.384862490495046,0.9844,0.4284092644850413,0.9167
42,0.3822442392508189,0.9854,0.426932559410731,0.9250
43,0.38167917529741924,0.9865,0.42808934251467384,0.9167
44,0.38590587973594664,0.9823,0.4295150935649872,0.9167
45,0.3826972703138987,0.9812,0.42977099418640136,0.9167
46,0.38274703224500023,0.9833,0.42833676338195803,0.9167
47,0.38288853963216146,0.9812,0.42852662603060404,0.9167
48,0.3854305724302928,0.9792,0.42918134729067486,0.9167
49,0.38271461327870687,0.9865,0.42859258453051247,0.9167
50,0.3840819795926412,0.9781,0.4294695635636648,0.9167
51,0.3843370338280996,0.9854,0.4290687064329783,0.9167
52,0.386676170428594,0.9792,0.4297180672486623,0.9167
Early stopping
Training complete in 0m 53s
Test Acc: 0.8917
