epoch,train_loss,train_acc,val_loss,val_acc
0,0.6851302186648051,0.5516,0.693368379275004,0.4958
1,0.6412448724110921,0.6656,0.7031863927841187,0.4958
2,0.6053736170132955,0.7089,0.731872562567393,0.4958
3,0.5827491958936055,0.7302,0.7049590071042379,0.4958
4,0.5624988993008931,0.7651,0.7152222275733948,0.5292
5,0.5406046072642009,0.7839,0.6714868863423665,0.5625
6,0.5327248811721802,0.7948,0.6207547426223755,0.6792
7,0.5246677577495575,0.7917,0.5945982615152995,0.6917
8,0.5035460690657297,0.8349,0.5895818471908569,0.7125
9,0.5003053387006123,0.8417,0.5884496132532756,0.7083
10,0.4963769952456156,0.8453,0.5853460629781088,0.7167
11,0.4906823476155599,0.8474,0.577406092484792,0.7417
12,0.48929784893989564,0.8583,0.5818033734957377,0.7208
13,0.4848100403944651,0.8583,0.5776586333910624,0.7375
14,0.4803788503011068,0.8635,0.5772478501001994,0.7292
15,0.4814677000045776,0.8620,0.5774038195610046,0.7292
16,0.4815876622994741,0.8609,0.5774484833081563,0.7292
17,0.480503237247467,0.8656,0.5778203090031941,0.7333
18,0.47954790194829305,0.8672,0.5776280045509339,0.7250
19,0.48231207331021625,0.8672,0.5770134011904399,0.7292
20,0.4807950754960378,0.8651,0.5769595623016357,0.7333
21,0.4791885773340861,0.8667,0.5770963708559672,0.7250
22,0.4797101120154063,0.8641,0.5772332390149434,0.7208
23,0.47960713108380637,0.8630,0.5777185042699178,0.7292
24,0.4803143044312795,0.8589,0.5778652946154277,0.7292
25,0.48039820194244387,0.8630,0.5769604007403056,0.7292
26,0.47955875396728515,0.8635,0.5767176389694214,0.7292
27,0.4777849276860555,0.8719,0.5776703198750813,0.7292
28,0.47939738432566326,0.8620,0.577626105149587,0.7250
29,0.47810380856196083,0.8651,0.5773000200589498,0.7333
30,0.47958275079727175,0.8646,0.5771504521369935,0.7333
31,0.47997454603513084,0.8677,0.5773550868034363,0.7375
32,0.47797526518503824,0.8672,0.5780107696851094,0.7250
33,0.4781568010648092,0.8781,0.5777984738349915,0.7208
34,0.4796325524648031,0.8661,0.5771119356155395,0.7292
35,0.4793135980765025,0.8667,0.5774742484092712,0.7292
36,0.47750265200932823,0.8641,0.5774651726086935,0.7208
37,0.47957547108332316,0.8667,0.5778620123863221,0.7292
38,0.47959476510683696,0.8656,0.5776208957036336,0.7292
39,0.47898300687472023,0.8703,0.5775947610537211,0.7333
40,0.4814969003200531,0.8578,0.5769216934839885,0.7292
41,0.4778370241324107,0.8688,0.5775748292605082,0.7292
42,0.48022454579671225,0.8615,0.5767274657885234,0.7375
43,0.4782293180624644,0.8693,0.5777069330215454,0.7292
44,0.47878860831260683,0.8651,0.5778523604075114,0.7250
45,0.47844396432240804,0.8677,0.5774727106094361,0.7250
46,0.4811892330646515,0.8630,0.5778415362040202,0.7292
47,0.4797198196252187,0.8667,0.5769304672876994,0.7333
48,0.4788532872994741,0.8625,0.5773339629173279,0.7333
49,0.4794903298219045,0.8682,0.5768815636634826,0.7333
50,0.4807620624701182,0.8646,0.5775748491287231,0.7250
51,0.4786693672339121,0.8693,0.5780330101648966,0.7333
52,0.48037628332773846,0.8615,0.5776745359102885,0.7250
53,0.48043853640556333,0.8615,0.577150571346283,0.7292
54,0.48000267942746483,0.8719,0.5772220969200135,0.7333
55,0.47803837855656944,0.8667,0.5781475504239401,0.7292
56,0.47984927892684937,0.8609,0.5778396248817443,0.7292
57,0.4797107994556427,0.8630,0.5775350570678711,0.7250
58,0.4778659284114838,0.8724,0.5775580207506815,0.7292
59,0.4828488369782766,0.8578,0.5775246381759643,0.7375
60,0.4813470701376597,0.8604,0.5772568106651306,0.7417
61,0.4787703196207682,0.8599,0.5775006850560506,0.7333
62,0.4775886058807373,0.8635,0.5781668305397034,0.7375
63,0.48040194312731427,0.8609,0.5780017654101054,0.7333
Early stopping
Training complete in 1m 43s
Test Acc: 0.7083
