epoch,train_loss,train_acc,val_loss,val_acc
0,0.6099259345619766,0.6748,0.6345293499805309,0.6227
1,0.549173183463238,0.7532,0.5801525071815208,0.7130
2,0.5295554095948184,0.7758,0.5431369763833506,0.7500
3,0.5129113986536309,0.7928,0.5441497740922151,0.7593
4,0.5074950738085641,0.7969,0.5848281493893376,0.7106
5,0.49825042486190796,0.8067,0.513419258373755,0.7986
6,0.48562792661013426,0.8206,0.6165567967626784,0.6875
7,0.45605735039269485,0.8513,0.4583162687442921,0.8542
8,0.43598022781036516,0.8756,0.4580717715952132,0.8495
9,0.43154647008136465,0.8776,0.44782016785056505,0.8588
10,0.4226662533150779,0.8886,0.4439552923043569,0.8519
11,0.41914178210276143,0.8909,0.4474067544495618,0.8565
12,0.4158272848085121,0.8950,0.436392762042858,0.8634
13,0.4076060437493854,0.9065,0.43370933885927554,0.8704
14,0.3990443575161475,0.9149,0.43131717487617777,0.8773
15,0.39905686842070687,0.9141,0.4305290612909529,0.8750
16,0.3977467864751816,0.9155,0.42904186248779297,0.8727
17,0.3993253360191981,0.9129,0.42773603951489486,0.8750
18,0.3944321114707876,0.9204,0.42952199776967365,0.8796
19,0.39498996844998113,0.9181,0.4286263209802133,0.8773
20,0.39578385485543144,0.9187,0.43033904057961925,0.8727
21,0.3954312194276739,0.9175,0.429732291786759,0.8727
22,0.3927790776447014,0.9204,0.42906727724605137,0.8819
23,0.3934108234114117,0.9207,0.42872782548268634,0.8819
24,0.39351799587408703,0.9213,0.42959761729946844,0.8750
25,0.3967017238890683,0.9158,0.4278114945800216,0.8819
26,0.3947530902094311,0.9193,0.42778116354235896,0.8796
27,0.39444934880291976,0.9175,0.4297474103945273,0.8727
28,0.39285523416819396,0.9210,0.4302674576088234,0.8727
29,0.39516644566147413,0.9161,0.4283055641033031,0.8796
30,0.39740293114273634,0.9152,0.42838801719524244,0.8796
31,0.3912128773000505,0.9227,0.42922799785931903,0.8819
32,0.3930351027735957,0.9219,0.42858489244072523,0.8773
33,0.3965876428065477,0.9161,0.42772925783086707,0.8773
34,0.39258662307703934,0.9230,0.4287034836080339,0.8796
35,0.39356341350961616,0.9210,0.42781119103784915,0.8773
36,0.3938798584319927,0.9172,0.42791024291956864,0.8727
37,0.39856839842266506,0.9126,0.42930568257967633,0.8750
38,0.39269303999565264,0.9196,0.4277793996863895,0.8796
39,0.39455185720214137,0.9193,0.427437495302271,0.8750
40,0.3982566882062841,0.9141,0.4281617447181984,0.8819
41,0.39510795198105,0.9175,0.4272205200460222,0.8773
42,0.3945558413311287,0.9181,0.42716477866526004,0.8819
43,0.3931748701466454,0.9204,0.42851733167966205,0.8819
44,0.3938592142528958,0.9204,0.4302627278698815,0.8727
45,0.396373462345865,0.9196,0.4278042537194711,0.8796
46,0.39585694505108726,0.9170,0.4289333500243999,0.8843
47,0.39552540911568534,0.9187,0.42754049433602226,0.8796
48,0.39373526142703164,0.9172,0.4294605520036485,0.8750
49,0.39587404385760977,0.9129,0.42776597760341784,0.8750
50,0.39377283718850875,0.9193,0.4284165170457628,0.8773
51,0.3964093195067512,0.9181,0.4276882553542102,0.8796
52,0.3919946887978801,0.9207,0.42721955974896747,0.8796
53,0.39388556999188884,0.9207,0.42840804325209725,0.8796
54,0.3954724305205875,0.9152,0.4279229563695413,0.8796
55,0.3974087635676066,0.9158,0.4276627710571996,0.8773
56,0.394453352800122,0.9184,0.4281991863692248,0.8796
57,0.3940409344655496,0.9210,0.4271796621658184,0.8773
58,0.39503653678629136,0.9155,0.42827605870034957,0.8819
59,0.39552672262544986,0.9187,0.4282367704091249,0.8750
60,0.3962005393372642,0.9167,0.42834914172137223,0.8819
Early stopping
Training complete in 3m 37s
Test Acc: 0.8750
